0000000887,scans,0000000146,DataLength
"header",0000000028,"lines"
"Date",6/18/2016,"Time",3:57:34 AM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Temperature","none",0.40,0.40,0.01,4.761,4.761,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",2.00,2.00,0.01,4.761,4.761,0.440000,1.000000,
"Scan 3","RGA","SEM","mass",18.00,18.00,0.01,4.761,4.761,0.900000,1.000000,
"Scan 4","RGA","SEM","mass",28.00,28.00,0.01,4.761,4.761,1.050000,1.000000,
"Scan 5","RGA","SEM","mass",39.00,39.00,0.01,4.761,4.761,1.000000,1.000000,
"Scan 6","RGA","SEM","mass",41.00,41.00,0.01,4.761,4.761,1.000000,1.000000,
"Scan 7","RGA","SEM","mass",44.00,44.00,0.01,4.761,4.761,1.400000,1.000000,
"Scan 8","RGA","SEM","mass",68.00,68.00,0.01,4.761,4.761,1.000000,1.000000,
"Scan 9","RGA","SEM","mass",96.00,96.00,0.01,4.761,4.761,1.000000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.3,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",1000.000,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1100,"V"
"resolution",0,"%"
"Data",9
"Time","ms","Temperature","Hydrogen","Water","Carbon monoxide","furan39","Propene","Carbon dioxide","furan68","furf96",
00:04:14,    254239,   984.8397,  5.08914e-09,  2.73767e-09,  2.68750e-08,  4.47200e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  4.48275e-10,
00:04:14,    254586,   986.4925,  3.56216e-09,  2.73767e-09,  2.73019e-08,  0.00000e+00,  0.00000e+00,  1.43973e-09,  2.23600e-10,  4.48275e-10,
00:04:14,    254933,   987.8703,  4.07034e-09,  2.98611e-09,  2.66620e-08,  4.48275e-10,  0.00000e+00,  1.43973e-09,  2.23600e-10,  4.48275e-10,
00:04:15,    255279,   989.2468,  3.56216e-09,  3.48300e-09,  2.62350e-08,  4.48275e-10,  0.00000e+00,  1.60021e-09,  0.00000e+00,  2.23600e-10,
00:04:15,    255626,   990.6246,  3.05398e-09,  2.73767e-09,  2.70879e-08,  6.71875e-10,  0.00000e+00,  1.75993e-09,  2.24675e-10,  4.48275e-10,
00:04:15,    255973,   991.7260,  4.07277e-09,  3.73263e-09,  2.77278e-08,  4.48275e-10,  0.00000e+00,  1.43973e-09,  2.23600e-10,  4.48275e-10,
00:04:16,    256319,   993.3789,  2.54580e-09,  2.98611e-09,  2.64480e-08,  4.47200e-10,  0.00000e+00,  1.75993e-09,  2.24675e-10,  6.71875e-10,
00:04:16,    256666,   994.7567,  2.54580e-09,  2.98611e-09,  2.77278e-08,  2.23600e-10,  2.24675e-10,  1.27925e-09,  2.24675e-10,  4.48275e-10,
00:04:17,    257013,   996.1332,  3.05398e-09,  2.98611e-09,  2.73019e-08,  8.95475e-10,  0.00000e+00,  1.75993e-09,  2.24675e-10,  4.48275e-10,
00:04:17,    257359,   997.2359,  5.08914e-09,  2.73767e-09,  2.60211e-08,  6.71875e-10, -2.23600e-10,  1.43973e-09,  0.00000e+00,  4.48275e-10,
00:04:17,    257706,   999.1651,  2.54580e-09,  3.23456e-09,  2.64480e-08,  4.47200e-10,  0.00000e+00,  1.75993e-09,  2.24675e-10,  2.24675e-10,
00:04:18,    258053,  1000.2652,  3.56216e-09,  2.98611e-09,  2.68750e-08,  6.71875e-10,  0.00000e+00,  1.60021e-09,  0.00000e+00,  4.48275e-10,
00:04:18,    258399,  1001.6430,  3.05398e-09,  3.23456e-09,  2.55952e-08,  4.48275e-10, -2.23600e-10,  1.60021e-09,  2.23600e-10,  6.71875e-10,
00:04:18,    258746,  1003.2972,  2.54580e-09,  3.23456e-09,  2.66610e-08,  4.47200e-10,  0.00000e+00,  1.60021e-09,  2.24675e-10,  0.00000e+00,
00:04:19,    259093,  1004.3973,  4.07277e-09,  2.98611e-09,  2.62350e-08,  2.23600e-10,  0.00000e+00,  1.28001e-09,  2.24675e-10,  4.48275e-10,
00:04:19,    259439,  1006.0514,  2.54334e-09,  3.23456e-09,  2.66620e-08,  4.48275e-10,  2.23600e-10,  1.75916e-09,  2.23600e-10,  2.23600e-10,
00:04:19,    259786,  1007.4279,  4.07277e-09,  2.98611e-09,  2.68750e-08,  6.71875e-10,  2.23600e-10,  1.60021e-09,  0.00000e+00,  2.23600e-10,
00:04:20,    260133,  1008.5293,  3.05398e-09,  3.23456e-09,  2.64480e-08,  6.71875e-10, -2.24675e-10,  1.59944e-09,  0.00000e+00,  2.24675e-10,
00:04:20,    260479,  1009.6321,  4.07034e-09,  3.23574e-09,  2.60211e-08,  2.23600e-10,  0.00000e+00,  1.59944e-09,  2.23600e-10,  2.23600e-10,
00:04:20,    260826,  1011.5613,  3.56216e-09,  2.98611e-09,  2.70879e-08,  2.23600e-10,  0.00000e+00,  1.43973e-09,  2.23600e-10,  4.47200e-10,
00:04:21,    261173,  1012.6614,  3.05398e-09,  3.23456e-09,  2.68750e-08,  4.47200e-10,  0.00000e+00,  1.60021e-09,  0.00000e+00,  0.00000e+00,
00:04:21,    261519,  1014.3142,  3.05398e-09,  3.23574e-09,  2.66620e-08,  4.48275e-10,  2.24675e-10,  1.59944e-09,  2.23600e-10,  2.23600e-10,
00:04:21,    261866,  1015.6920,  4.07277e-09,  2.73647e-09,  2.68750e-08,  4.48275e-10,  2.23600e-10,  1.59944e-09, -2.23600e-10,  0.00000e+00,
00:04:22,    262212,  1016.7948,  3.05398e-09,  3.23456e-09,  2.66610e-08,  4.47200e-10,  0.00000e+00,  1.28001e-09,  2.24675e-10,  6.71875e-10,
00:04:22,    262558,  1018.1713,  3.05398e-09,  2.98611e-09,  2.68750e-08,  6.71875e-10,  4.48275e-10,  1.43973e-09,  0.00000e+00, -2.23600e-10,
00:04:22,    262904,  1019.8241,  3.56459e-09,  3.73263e-09,  2.64480e-08,  2.23600e-10,  2.23600e-10,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:23,    263250,  1021.2019,  3.05398e-09,  2.98611e-09,  2.64490e-08,  4.48275e-10,  2.24675e-10,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:23,    263596,  1022.8547,  6.10795e-09,  3.23574e-09,  2.73019e-08,  4.48275e-10,  2.23600e-10,  1.28001e-09,  0.00000e+00,  0.00000e+00,
00:04:23,    263942,  1023.9562,  4.58095e-09,  3.48419e-09,  2.66620e-08,  6.71875e-10,  2.24675e-10,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:24,    264288,  1025.3340,  3.56459e-09,  3.23456e-09,  2.66610e-08,  6.71875e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  4.48275e-10,
00:04:24,    264634,  1026.7104,  3.56216e-09,  3.23574e-09,  2.62350e-08,  4.47200e-10,  0.00000e+00,  1.60021e-09,  2.23600e-10,  2.23600e-10,
00:04:24,    264981,  1028.3646,  4.07277e-09,  3.23456e-09,  2.70879e-08,  2.24675e-10,  0.00000e+00,  1.75993e-09,  2.23600e-10,  0.00000e+00,
00:04:25,    265328,  1030.0174,  2.54580e-09,  3.98108e-09,  2.66610e-08,  6.71875e-10,  2.23600e-10,  1.43973e-09, -2.24675e-10,  0.00000e+00,
00:04:25,    265674,  1030.8425,  3.56216e-09,  2.98611e-09,  2.55952e-08,  4.47200e-10,  0.00000e+00,  1.43973e-09,  2.23600e-10,  6.71875e-10,
00:04:26,    266021,  1032.2203,  3.56216e-09,  3.48419e-09,  2.58082e-08,  2.24675e-10,  0.00000e+00,  1.75993e-09,  0.00000e+00,  2.23600e-10,
00:04:26,    266367,  1033.5981,  4.07034e-09,  3.23456e-09,  2.53812e-08,  4.48275e-10,  0.00000e+00,  1.43973e-09, -2.24675e-10, -2.24675e-10,
00:04:26,    266713,  1034.6996,  4.07277e-09,  3.48419e-09,  2.53823e-08,  4.47200e-10, -2.24675e-10,  1.43973e-09,  2.23600e-10,  4.48275e-10,
00:04:27,    267059,  1036.3524,  3.05398e-09,  2.73647e-09,  2.41025e-08,  4.48275e-10,  0.00000e+00,  1.59944e-09,  2.23600e-10,  2.23600e-10,
00:04:27,    267406,  1038.0066,  4.58095e-09,  3.48419e-09,  2.45284e-08,  6.71875e-10, -2.23600e-10,  1.59944e-09,  4.47200e-10,  0.00000e+00,
00:04:27,    267753,  1039.3830,  4.58095e-09,  3.48300e-09,  2.41014e-08,  2.23600e-10,  0.00000e+00,  1.43973e-09,  2.23600e-10,  2.24675e-10,
00:04:28,    268099,  1040.4844,  4.58095e-09,  2.98611e-09,  2.26088e-08,  6.71875e-10,  2.23600e-10,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:28,    268446,  1041.5872,  3.56216e-09,  2.98611e-09,  2.32496e-08,  2.24675e-10,  2.23600e-10,  1.43973e-09,  2.23600e-10,  2.23600e-10,
00:04:28,    268793,  1043.2387,  3.56216e-09,  2.98611e-09,  2.21829e-08,  4.47200e-10,  0.00000e+00,  1.75993e-09,  0.00000e+00,  2.23600e-10,
00:04:29,    269139,  1044.8916,  3.05398e-09,  2.98611e-09,  2.09030e-08,  6.71875e-10,  0.00000e+00,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:29,    269486,  1046.2694,  4.07034e-09,  3.23574e-09,  2.04762e-08,  4.48275e-10,  0.00000e+00,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:29,    269833,  1047.3708,  4.07277e-09,  2.73767e-09,  2.02622e-08,  6.71875e-10,  0.00000e+00,  1.43973e-09,  2.23600e-10,  4.47200e-10,
00:04:30,    270179,  1049.0236,  4.07277e-09,  3.48419e-09,  1.91964e-08,  8.96550e-10, -2.23600e-10,  1.91964e-09,  0.00000e+00,  2.23600e-10,
00:04:30,    270526,  1050.4014,  3.05398e-09,  3.73263e-09,  1.98363e-08,  6.71875e-10,  2.24675e-10,  1.43973e-09, -2.23600e-10,  0.00000e+00,
00:04:30,    270873,  1052.0555,  3.56216e-09,  3.48419e-09,  1.81306e-08,  4.48275e-10,  0.00000e+00,  1.75993e-09,  2.23600e-10,  2.23600e-10,
00:04:31,    271219,  1053.1557,  3.05398e-09,  3.23574e-09,  1.77037e-08,  8.95475e-10,  2.23600e-10,  1.59944e-09, -2.23600e-10, -2.23600e-10,
00:04:31,    271566,  1054.5348,  4.07277e-09,  3.23574e-09,  1.77037e-08,  4.48275e-10,  2.23600e-10,  1.59944e-09, -2.23600e-10,  2.23600e-10,
00:04:31,    271913,  1056.1876,  5.09159e-09,  2.98611e-09,  1.70638e-08,  2.24675e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  4.48275e-10,
00:04:32,    272259,  1057.0126,  4.07277e-09,  3.73263e-09,  1.68498e-08,  4.47200e-10,  2.23600e-10,  1.28001e-09, -2.23600e-10,  0.00000e+00,
00:04:32,    272606,  1058.1154,  3.56216e-09,  4.23072e-09,  1.55710e-08,  4.48275e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  2.23600e-10,
00:04:32,    272952,  1060.0433,  4.58095e-09,  3.23456e-09,  1.62099e-08,  4.48275e-10,  2.23600e-10,  1.28001e-09,  2.23600e-10,  0.00000e+00,
00:04:33,    273298,  1061.4198,  3.05398e-09,  3.23574e-09,  1.53571e-08,  6.71875e-10,  0.00000e+00,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:33,    273644,  1062.7976,  4.07277e-09,  3.23456e-09,  1.47172e-08,  4.48275e-10, -2.23600e-10,  1.28001e-09,  2.24675e-10,  2.24675e-10,
00:04:33,    273991,  1063.9004,  4.07034e-09,  3.48300e-09,  1.47172e-08,  4.48275e-10,  0.00000e+00,  1.59944e-09,  0.00000e+00,  2.23600e-10,
00:04:34,    274338,  1065.8282,  3.56459e-09,  3.48419e-09,  1.42913e-08,  4.47200e-10,  2.23600e-10,  1.75993e-09,  0.00000e+00,  0.00000e+00,
00:04:34,    274684,  1066.9296,  4.58095e-09,  3.48419e-09,  1.40773e-08,  0.00000e+00, -2.24675e-10,  1.43973e-09,  0.00000e+00,  0.00000e+00,
00:04:35,    275031,  1068.3074,  3.56216e-09,  3.48300e-09,  1.36504e-08,  6.71875e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  2.24675e-10,
00:04:35,    275378,  1069.6839,  4.07277e-09,  2.98611e-09,  1.38633e-08,  4.48275e-10,  0.00000e+00,  1.28001e-09,  0.00000e+00,  4.48275e-10,
00:04:35,    275724,  1070.7867,  4.58095e-09,  3.73263e-09,  1.34374e-08,  4.48275e-10, -2.24675e-10,  1.59944e-09,  2.24675e-10,  0.00000e+00,
00:04:36,    276071,  1072.7159,  4.07277e-09,  2.98611e-09,  1.30115e-08,  2.23600e-10,  2.23600e-10,  1.27925e-09,  0.00000e+00,  0.00000e+00,
00:04:36,    276418,  1073.8160,  4.07277e-09,  3.73263e-09,  1.30106e-08,  4.47200e-10,  0.00000e+00,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:36,    276764,  1074.6438,  3.56216e-09,  3.23456e-09,  1.36504e-08,  2.23600e-10,  0.00000e+00,  1.43973e-09,  2.23600e-10,  2.24675e-10,
00:04:37,    277111,  1076.2952,  3.56459e-09,  2.98611e-09,  1.27976e-08,  4.48275e-10,  0.00000e+00,  1.27925e-09,  2.23600e-10,  2.24675e-10,
00:04:37,    277458,  1077.9481,  4.58095e-09,  3.23456e-09,  1.27976e-08,  4.48275e-10, -2.23600e-10,  1.27925e-09, -2.23600e-10,  2.24675e-10,
00:04:37,    277804,  1079.0509,  3.56459e-09,  3.48419e-09,  1.27976e-08,  4.47200e-10, -2.23600e-10,  1.60021e-09,  0.00000e+00,  0.00000e+00,
00:04:38,    278151,  1080.1523,  3.05398e-09,  3.98108e-09,  1.23707e-08,  2.23600e-10, -2.24675e-10,  1.11954e-09,  0.00000e+00,  2.24675e-10,
00:04:38,    278498,  1082.0802,  5.08914e-09,  2.73767e-09,  1.30106e-08,  2.24675e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  0.00000e+00,
00:04:38,    278844,  1083.7330,  5.08914e-09,  2.98611e-09,  1.23707e-08,  2.23600e-10, -2.24675e-10,  1.27925e-09,  2.24675e-10,  4.48275e-10,
00:04:39,    279191,  1084.8358,  4.07277e-09,  3.48419e-09,  1.25847e-08,  2.23600e-10, -2.24675e-10,  1.43973e-09,  2.24675e-10,  4.48275e-10,
00:04:39,    279537,  1086.2122,  5.09159e-09,  3.23456e-09,  1.19448e-08,  4.48275e-10,  0.00000e+00,  1.59944e-09, -2.24675e-10,  0.00000e+00,
00:04:39,    279883,  1087.5900,  5.08914e-09,  3.73263e-09,  1.17308e-08,  4.47200e-10, -2.24675e-10,  1.28001e-09,  0.00000e+00,  6.71875e-10,
00:04:40,    280229,  1088.9678,  3.56459e-09,  3.73263e-09,  1.19448e-08,  2.24675e-10,  0.00000e+00,  1.59944e-09,  2.23600e-10,  4.47200e-10,
00:04:40,    280576,  1090.6207,  4.58095e-09,  3.73263e-09,  1.19448e-08,  4.48275e-10,  0.00000e+00,  1.43973e-09,  2.23600e-10,  4.48275e-10,
00:04:40,    280923,  1091.4471,  4.07277e-09,  3.48419e-09,  1.06650e-08,  2.23600e-10,  2.24675e-10,  1.43973e-09,  0.00000e+00,  2.23600e-10,
00:04:41,    281269,  1093.3762,  4.07034e-09,  3.48419e-09,  1.15178e-08,  4.48275e-10,  2.24675e-10,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:41,    281616,  1094.7526,  4.07034e-09,  3.48300e-09,  1.02381e-08,  4.48275e-10,  2.23600e-10,  1.75993e-09,  2.23600e-10,  2.23600e-10,
00:04:41,    281963,  1096.1292,  3.56216e-09,  3.73263e-09,  1.06640e-08,  2.23600e-10,  0.00000e+00,  1.43973e-09,  2.24675e-10,  2.23600e-10,
00:04:42,    282309,  1097.2319,  4.58095e-09,  2.98611e-09,  1.08779e-08,  4.48275e-10, -2.24675e-10,  1.43973e-09,  0.00000e+00,  2.23600e-10,
00:04:42,    282656,  1098.8847,  5.08914e-09,  3.73263e-09,  1.08779e-08,  4.48275e-10,  2.24675e-10,  1.59944e-09,  0.00000e+00,  4.47200e-10,
00:04:43,    283003,  1100.5376,  3.56216e-09,  3.98108e-09,  1.08779e-08,  4.47200e-10,  0.00000e+00,  1.60021e-09,  4.48275e-10,  2.23600e-10,
00:04:43,    283349,  1101.6390,  4.07277e-09,  3.73263e-09,  1.04520e-08,  2.23600e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  0.00000e+00,
00:04:43,    283696,  1103.0168,  3.56459e-09,  3.73263e-09,  1.06650e-08,  4.48275e-10,  0.00000e+00,  1.59944e-09,  0.00000e+00,  2.23600e-10,
00:04:44,    284043,  1104.6696,  4.07034e-09,  3.48419e-09,  1.17318e-08,  6.71875e-10,  0.00000e+00,  1.75916e-09,  2.23600e-10,  0.00000e+00,
00:04:44,    284389,  1105.7711,  4.07277e-09,  3.98228e-09,  1.00241e-08,  4.47200e-10,  2.23600e-10,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:44,    284736,  1107.4252,  3.56459e-09,  3.23456e-09,  1.04510e-08,  6.71875e-10,  2.24675e-10,  1.75916e-09,  0.00000e+00,  2.23600e-10,
00:04:45,    285083,  1108.8017,  4.58095e-09,  3.23456e-09,  1.06650e-08,  2.23600e-10, -2.24675e-10,  1.75993e-09,  2.23600e-10,  2.23600e-10,
00:04:45,    285429,  1109.9032,  4.07277e-09,  3.48419e-09,  1.08779e-08,  6.71875e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  2.23600e-10,
00:04:45,    285776,  1111.2810,  4.07277e-09,  3.48419e-09,  1.02381e-08,  2.23600e-10,  0.00000e+00,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:46,    286122,  1112.3824,  3.56216e-09,  3.23456e-09,  1.00241e-08,  6.71875e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  0.00000e+00,
00:04:46,    286468,  1114.5866,  3.05398e-09,  4.23072e-09,  1.08779e-08,  4.47200e-10,  0.00000e+00,  1.28001e-09, -2.23600e-10,  0.00000e+00,
00:04:46,    286814,  1115.1367,  4.07034e-09,  3.48300e-09,  1.04510e-08,  6.71875e-10, -2.23600e-10,  1.59944e-09,  0.00000e+00,  2.24675e-10,
00:04:47,    287161,  1117.0659,  3.56216e-09,  3.48419e-09,  1.10909e-08,  4.47200e-10,  0.00000e+00,  1.28001e-09, -2.24675e-10,  0.00000e+00,
00:04:47,    287508,  1118.4424,  4.58095e-09,  3.73263e-09,  1.15178e-08,  4.47200e-10,  0.00000e+00,  1.28001e-09,  0.00000e+00,  0.00000e+00,
00:04:47,    287854,  1119.8202,  4.07034e-09,  3.48419e-09,  1.02381e-08,  4.48275e-10,  0.00000e+00,  1.27925e-09,  2.24675e-10,  0.00000e+00,
00:04:48,    288201,  1121.1980,  4.07034e-09,  3.48300e-09,  1.06650e-08,  4.47200e-10, -2.23600e-10,  1.27925e-09,  0.00000e+00,  2.24675e-10,
00:04:48,    288548,  1122.2994,  4.58095e-09,  3.73263e-09,  1.10909e-08,  6.71875e-10,  0.00000e+00,  1.59944e-09,  0.00000e+00,  0.00000e+00,
00:04:48,    288894,  1123.4022,  4.07277e-09,  3.48419e-09,  1.02381e-08,  4.48275e-10,  0.00000e+00,  1.60021e-09,  2.24675e-10,  2.24675e-10,
00:04:49,    289241,  1125.3300,  4.58095e-09,  3.48419e-09,  1.04510e-08,  4.48275e-10,  2.23600e-10,  1.43973e-09, -2.24675e-10,  2.24675e-10,
00:04:49,    289588,  1126.7065,  3.56459e-09,  3.48419e-09,  1.10909e-08,  6.71875e-10,  0.00000e+00,  1.28001e-09,  2.24675e-10,  0.00000e+00,
00:04:49,    289934,  1127.8093,  4.58095e-09,  3.48300e-09,  1.08779e-08,  4.48275e-10,  0.00000e+00,  1.43973e-09,  2.24675e-10,  4.48275e-10,
00:04:50,    290281,  1129.4621,  4.07277e-09,  3.98108e-09,  1.04510e-08,  6.71875e-10,  2.23600e-10,  1.75993e-09,  0.00000e+00,  2.24675e-10,
00:04:50,    290628,  1130.8386,  4.07034e-09,  4.22952e-09,  1.04510e-08,  2.23600e-10,  2.23600e-10,  1.43973e-09,  0.00000e+00,  2.24675e-10,
00:04:50,    290974,  1131.9414,  5.08914e-09,  4.22952e-09,  1.15178e-08,  2.23600e-10,  2.24675e-10,  1.91964e-09,  0.00000e+00,  0.00000e+00,
00:04:51,    291321,  1133.3178,  4.58095e-09,  3.48419e-09,  1.08779e-08,  2.23600e-10, -2.23600e-10,  1.59944e-09,  0.00000e+00,  2.24675e-10,
00:04:51,    291668,  1134.6955,  4.07277e-09,  3.98108e-09,  1.15178e-08,  4.48275e-10, -2.24675e-10,  1.60021e-09,  0.00000e+00,  2.24675e-10,
00:04:52,    292014,  1136.0733,  4.58095e-09,  3.98108e-09,  1.04510e-08,  4.48275e-10,  0.00000e+00,  1.60021e-09,  2.23600e-10,  4.48275e-10,
00:04:52,    292361,  1137.4498,  5.08914e-09,  3.23574e-09,  1.13049e-08,  4.47200e-10,  0.00000e+00,  1.43973e-09,  2.24675e-10,  2.24675e-10,
00:04:52,    292708,  1139.1026,  4.07277e-09,  4.23072e-09,  1.15178e-08,  6.71875e-10,  0.00000e+00,  1.60021e-09,  0.00000e+00,  2.24675e-10,
00:04:53,    293054,  1140.4804,  4.58095e-09,  3.23456e-09,  1.08779e-08,  2.24675e-10,  2.23600e-10,  1.60021e-09,  0.00000e+00,  2.23600e-10,
00:04:53,    293401,  1141.8582,  4.07277e-09,  3.73263e-09,  1.10909e-08,  4.47200e-10,  2.23600e-10,  1.28001e-09,  2.23600e-10,  4.47200e-10,
00:04:53,    293748,  1143.5111,  5.08914e-09,  3.48419e-09,  1.15178e-08,  2.23600e-10,  2.24675e-10,  1.59944e-09,  4.48275e-10,  4.48275e-10,
00:04:54,    294094,  1144.6125,  4.07034e-09,  3.73263e-09,  1.10919e-08,  4.48275e-10,  2.23600e-10,  1.75993e-09,  0.00000e+00,  4.47200e-10,
00:04:54,    294441,  1146.2667,  4.58095e-09,  3.48419e-09,  1.04510e-08,  2.24675e-10,  0.00000e+00,  1.28001e-09,  0.00000e+00,  2.23600e-10,
00:04:54,    294788,  1147.3668,  3.56459e-09,  3.48419e-09,  1.10909e-08,  4.48275e-10,  2.24675e-10,  1.59944e-09,  2.23600e-10,  2.24675e-10,
00:04:55,    295134,  1149.0196,  3.56459e-09,  3.98228e-09,  1.10919e-08,  4.48275e-10, -2.23600e-10,  1.75993e-09,  0.00000e+00,  2.23600e-10,
00:04:55,    295481,  1150.3974,  4.07277e-09,  3.48300e-09,  1.15178e-08,  2.24675e-10,  0.00000e+00,  1.75993e-09,  0.00000e+00,  2.23600e-10,
00:04:55,    295828,  1151.4989,  4.07277e-09,  3.73263e-09,  1.00251e-08,  2.23600e-10,  0.00000e+00,  1.59944e-09,  2.24675e-10,  4.48275e-10,
00:04:56,    296174,  1152.8767,  4.07277e-09,  4.23072e-09,  1.17308e-08,  4.48275e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  0.00000e+00,
00:04:56,    296521,  1154.5295,  3.56216e-09,  3.48300e-09,  1.15178e-08,  6.71875e-10,  0.00000e+00,  1.59944e-09,  0.00000e+00,  2.23600e-10,
00:04:56,    296868,  1155.6310,  3.56216e-09,  3.98108e-09,  1.19437e-08,  4.47200e-10,  2.23600e-10,  1.43973e-09,  0.00000e+00,  4.47200e-10,
00:04:57,    297214,  1157.5602,  3.05398e-09,  3.98228e-09,  1.19448e-08,  6.71875e-10,  2.23600e-10,  1.59944e-09,  0.00000e+00,  2.23600e-10,
00:04:57,    297561,  1158.9366,  4.07277e-09,  3.98228e-09,  1.17318e-08,  2.24675e-10,  2.24675e-10,  1.75993e-09,  0.00000e+00,  4.48275e-10,
00:04:57,    297907,  1160.3144,  4.07277e-09,  4.23072e-09,  1.13049e-08,  2.23600e-10,  0.00000e+00,  1.59944e-09,  2.24675e-10,  4.48275e-10,
00:04:58,    298253,  1161.6922,  4.07277e-09,  3.73263e-09,  1.19448e-08,  6.71875e-10,  0.00000e+00,  1.60021e-09,  2.23600e-10,  2.23600e-10,
00:04:58,    298599,  1163.0687,  4.58095e-09,  3.73263e-09,  1.15178e-08,  6.71875e-10,  0.00000e+00,  1.75993e-09, -2.23600e-10,  2.23600e-10,
00:04:58,    298946,  1164.1715,  4.58095e-09,  4.47917e-09,  1.17318e-08,  6.71875e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  2.23600e-10,
00:04:59,    299293,  1165.5493,  4.07277e-09,  4.23072e-09,  1.17308e-08,  6.71875e-10,  2.24675e-10,  1.59944e-09,  2.23600e-10,  0.00000e+00,
00:04:59,    299639,  1167.2021,  5.09159e-09,  4.22952e-09,  1.25836e-08,  6.71875e-10,  0.00000e+00,  1.43973e-09, -2.23600e-10,  0.00000e+00,
00:04:59,    299986,  1168.5798,  5.08914e-09,  3.98228e-09,  1.19437e-08,  6.71875e-10,  0.00000e+00,  1.75993e-09,  0.00000e+00,  0.00000e+00,
00:05:00,    300332,  1169.6800,  4.58095e-09,  3.98228e-09,  1.25847e-08,  6.71875e-10, -2.23600e-10,  1.75993e-09,  2.23600e-10,  0.00000e+00,
00:05:00,    300678,  1171.0578,  5.09159e-09,  4.47917e-09,  1.25836e-08,  4.47200e-10,  0.00000e+00,  1.43973e-09, -2.23600e-10, -2.23600e-10,
00:05:01,    301024,  1172.4355,  4.58095e-09,  3.98228e-09,  1.23717e-08,  4.48275e-10,  0.00000e+00,  1.60021e-09,  2.23600e-10,  0.00000e+00,
00:05:01,    301371,  1173.8121,  3.56216e-09,  4.47917e-09,  1.19448e-08,  8.95475e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  4.48275e-10,
00:05:01,    301718,  1175.1898,  3.56459e-09,  4.72880e-09,  1.27976e-08,  6.71875e-10,  2.23600e-10,  1.59944e-09,  2.24675e-10,  0.00000e+00,
00:05:02,    302064,  1176.5676,  3.05398e-09,  4.23072e-09,  1.32235e-08,  4.47200e-10,  0.00000e+00,  1.43973e-09,  0.00000e+00,  4.47200e-10,
00:05:02,    302411,  1177.9440,  4.07277e-09,  3.98228e-09,  1.25847e-08,  2.24675e-10,  0.00000e+00,  1.60021e-09, -2.23600e-10,  4.48275e-10,
00:05:02,    302758,  1178.7718,  3.05398e-09,  3.98108e-09,  1.25847e-08,  6.71875e-10,  2.23600e-10,  1.43973e-09,  0.00000e+00,  0.00000e+00,
00:05:03,    303104,  1180.9747,  3.56216e-09,  4.23072e-09,  1.27976e-08,  6.71875e-10, -2.23600e-10,  1.91964e-09,  4.48275e-10,  4.47200e-10,
00:05:03,    303451,  1182.3525,  4.58095e-09,  3.98228e-09,  1.30106e-08,  6.71875e-10,  0.00000e+00,  1.91964e-09,  0.00000e+00,  2.24675e-10,
00:05:03,    303798,  1183.4540,  4.07277e-09,  3.98108e-09,  1.32245e-08,  6.71875e-10, -2.23600e-10,  1.75993e-09,  0.00000e+00,  2.23600e-10,
00:05:04,    304144,  1184.8318,  4.07277e-09,  4.23072e-09,  1.27976e-08,  4.48275e-10,  0.00000e+00,  1.75916e-09,  0.00000e+00,  2.23600e-10,
00:05:04,    304491,  1186.4846,  3.56459e-09,  4.47917e-09,  1.30115e-08,  4.48275e-10,  0.00000e+00,  1.91964e-09,  2.24675e-10,  4.48275e-10,
