Thu, Oct 12, 2017	3:00 PM
 Notes: GUA_9.97E-10_30sec_0.005 L_more masses_101217
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=28.936	 MS2=30.937	 MS3=42.078	 MS4=95.042	 MS5=109.505	 MS6=125.586	 MS7=109.505	 MS8=125.586
163.665	565.700	373.256	54.377	79.319	4.564	1.318	34.322
164.983	569.700	371.293	55.496	80.899	4.686	1.542	32.660
166.274	573.600	370.222	56.992	81.680	4.667	1.431	34.210
167.569	577.600	374.647	57.977	81.587	4.939	1.454	34.471
168.894	581.500	373.564	57.199	80.992	4.726	1.463	34.938
170.185	585.500	375.792	58.433	84.693	4.802	1.557	35.819
171.472	589.100	376.367	58.678	84.330	4.654	1.708	36.924
172.763	593.100	378.355	59.123	85.973	4.707	1.684	35.515
174.055	597.000	379.250	60.367	85.506	4.306	1.145	36.262
175.375	601.000	375.276	61.176	83.633	4.584	1.654	35.366
176.669	605.000	383.517	61.064	86.108	4.865	1.375	37.580
177.962	608.600	378.074	63.162	87.643	5.138	1.902	37.772
179.253	612.500	379.588	61.960	88.943	4.769	1.565	37.026
180.548	616.500	387.288	60.787	90.045	4.879	1.788	37.102
181.843	620.500	382.927	61.824	91.587	5.032	1.758	37.009
183.136	624.100	390.729	62.092	92.580	5.136	1.979	37.949
184.472	628.400	390.411	61.878	88.004	5.497	1.875	37.966
185.764	632.000	390.248	63.356	91.326	5.370	1.658	39.105
187.107	635.900	391.533	62.924	94.697	5.074	2.499	39.103
188.399	639.900	396.229	66.165	92.286	5.270	1.878	40.078
189.690	643.900	399.104	65.381	95.267	4.768	2.107	40.429
190.994	647.800	396.779	66.715	92.129	5.319	1.549	41.566
192.287	651.800	402.733	63.659	97.244	5.580	1.473	40.564
193.579	655.400	408.556	67.756	96.757	6.019	1.569	41.662
194.898	659.300	404.695	66.436	97.413	5.474	2.146	41.882
196.193	663.300	405.212	63.992	97.875	5.363	2.089	41.617
197.486	667.300	407.146	68.093	98.595	5.761	1.836	42.391
198.779	671.200	402.986	66.304	100.038	4.945	1.678	42.821
200.071	674.800	411.066	67.834	102.156	6.131	1.400	43.431
201.361	678.800	404.495	68.202	98.072	6.394	1.843	44.515
202.651	682.700	411.486	66.702	102.104	5.786	2.103	45.325
203.943	686.700	412.356	69.392	103.569	5.886	1.969	46.377
205.235	690.300	412.262	68.420	103.782	5.688	2.047	44.854
206.522	694.300	417.154	68.322	106.828	5.455	1.513	47.899
207.815	698.300	420.757	68.190	104.485	5.755	1.841	46.543
209.106	701.900	422.387	69.202	109.223	5.659	1.802	48.640
210.402	705.900	420.045	68.354	107.179	6.276	1.730	49.965
211.716	709.800	418.866	69.455	108.212	5.638	1.892	48.096
213.007	713.800	427.664	69.365	109.574	6.145	1.838	48.828
214.312	717.800	422.889	70.365	110.176	6.209	2.086	49.334
215.622	721.700	431.250	71.205	113.739	6.398	2.241	50.351
216.917	725.600	426.674	71.274	113.148	6.725	1.979	49.537
218.212	729.200	434.125	74.437	111.242	5.860	1.995	50.423
219.506	733.200	434.167	74.985	113.497	6.923	1.981	51.093
220.800	737.100	438.386	72.690	113.270	6.142	2.229	50.781
222.110	741.100	435.775	75.761	118.408	6.150	2.075	52.976
223.405	744.700	435.532	72.219	118.320	6.604	2.670	54.731
224.699	748.700	438.868	74.839	119.861	6.060	2.117	53.999
225.993	752.600	444.493	76.123	118.245	5.957	1.777	54.726
227.280	756.600	443.004	76.846	120.427	6.622	2.228	54.114
228.572	760.200	449.324	74.913	122.516	7.127	2.044	57.712
229.868	764.100	450.401	75.637	123.102	6.561	2.136	54.782
231.161	768.100	450.991	77.104	123.784	6.913	1.993	57.179
232.457	772.100	461.811	76.884	126.503	6.804	2.419	57.670
233.771	776.000	455.198	78.587	128.561	7.013	2.020	57.156
235.055	779.600	457.802	78.942	126.944	6.782	1.979	58.230
236.345	783.600	456.995	78.489	126.731	7.254	2.041	62.303
237.668	787.600	458.443	79.079	127.860	7.515	2.471	59.592
238.989	791.500	468.907	80.253	127.832	7.583	2.259	61.119
240.284	795.500	468.825	80.977	132.935	7.401	2.430	60.527
241.574	799.400	473.905	81.901	133.113	7.496	2.392	62.475
242.866	803.000	471.014	80.594	131.226	7.676	3.000	63.058
244.162	807.000	484.095	80.668	138.242	7.566	2.331	64.372
