0000000457,scans,0000000118,DataLength
"header",0000000026,"lines"
"Date",4/24/2016,"Time",6:01:48 PM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",7
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Temperature","none",0.40,0.40,0.01,10.000,8.000,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",2.00,2.00,0.01,10.000,8.000,0.440000,1.000000,
"Scan 3","RGA","SEM","mass",16.00,16.00,0.01,10.000,8.000,0.098000,1.000000,
"Scan 4","RGA","SEM","mass",18.00,18.00,0.01,10.000,8.000,0.900000,1.000000,
"Scan 5","RGA","SEM","mass",28.00,28.00,0.01,10.000,8.000,1.050000,1.000000,
"Scan 6","RGA","SEM","mass",32.00,32.00,0.01,10.000,8.000,0.860000,1.000000,
"Scan 7","RGA","SEM","mass",44.00,44.00,0.01,10.000,8.000,1.400000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.3,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",1000.000,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1000,"V"
"resolution",0,"%"
"Data",7
"Time","ms","Scan 1 : none 0.40","Hydrogen","Oxygen-16","Water","Carbon monoxide","Oxygen","Carbon dioxide",
00:02:35,    155607,   705.6111,  2.69239e-09,  2.56684e-09,  6.64111e-10,  1.79576e-09,  1.76250e-10,  4.02357e-10,
00:02:36,    156111,   707.4623,  2.73880e-09,  2.73138e-09,  6.02000e-10,  1.86640e-09,  1.86250e-10,  4.57643e-10,
00:02:36,    156597,   709.5779,  2.60198e-09,  2.52296e-09,  6.19917e-10,  1.64526e-09,  2.32500e-10,  5.04482e-10,
00:02:37,    157101,   711.5613,  2.78523e-09,  2.33648e-09,  5.82889e-10,  1.72205e-09,  2.01250e-10,  4.40750e-10,
00:02:37,    157605,   713.4124,  2.61909e-09,  2.21582e-09,  6.30667e-10,  1.81624e-09,  2.32500e-10,  5.25982e-10,
00:02:38,    158109,   715.5281,  2.75345e-09,  2.42423e-09,  6.74861e-10,  1.85924e-09,  1.81250e-10,  4.59946e-10,
00:02:38,    158613,   717.6437,  2.75102e-09,  2.39133e-09,  5.92444e-10,  1.77733e-09,  2.10000e-10,  4.45357e-10,
00:02:39,    159117,   719.6271,  2.73636e-09,  2.65459e-09,  6.82028e-10,  1.67700e-09,  2.23750e-10,  4.71464e-10,
00:02:39,    159621,   721.4782,  2.54823e-09,  2.25969e-09,  5.70944e-10,  1.82443e-09,  2.25000e-10,  5.10625e-10,
00:02:40,    160107,   723.7261,  2.70705e-09,  2.10612e-09,  5.90056e-10,  1.86845e-09,  1.52500e-10,  4.29232e-10,
00:02:40,    160611,   725.7095,  2.44073e-09,  3.03852e-09,  6.47389e-10,  1.97800e-09,  1.93750e-10,  4.61482e-10,
00:02:41,    161115,   727.6929,  2.67527e-09,  2.56684e-09,  6.18722e-10,  1.84081e-09,  1.96250e-10,  4.26161e-10,
00:02:41,    161619,   729.6763,  2.81943e-09,  2.55587e-09,  6.02000e-10,  1.84081e-09,  2.41250e-10,  4.89125e-10,
00:02:42,    162123,   731.6597,  2.75591e-09,  2.38036e-09,  5.81694e-10,  1.82443e-09,  1.86250e-10,  4.36911e-10,
00:02:42,    162627,   733.7753,  2.84141e-09,  2.68750e-09,  5.64972e-10,  1.73126e-09,  1.01250e-10,  4.46893e-10,
00:02:43,    163131,   735.7587,  2.65084e-09,  2.53393e-09,  6.47389e-10,  1.83159e-09,  2.10000e-10,  4.30000e-10,
00:02:43,    163635,   737.8743,  2.71925e-09,  2.46811e-09,  6.41417e-10,  1.78859e-09,  1.73750e-10,  4.29232e-10,
00:02:44,    164139,   739.4610,  2.67773e-09,  2.79719e-09,  6.09167e-10,  1.79167e-09,  2.23750e-10,  4.20018e-10,
00:02:44,    164643,   741.7088,  2.73148e-09,  1.70026e-09,  7.29806e-10,  1.92886e-09,  2.36250e-10,  4.69161e-10,
00:02:45,    165147,   744.2212,  2.40164e-09,  2.65459e-09,  6.47389e-10,  1.83159e-09,  1.91250e-10,  4.29232e-10,
00:02:45,    165651,   746.2046,  2.58732e-09,  2.84107e-09,  6.37833e-10,  1.82340e-09,  2.11250e-10,  4.42286e-10,
00:02:46,    166155,   747.7913,  2.52380e-09,  2.62168e-09,  6.66500e-10,  1.80600e-09,  1.97500e-10,  4.62250e-10,
00:02:46,    166659,   750.1713,  2.61420e-09,  2.23776e-09,  5.51833e-10,  1.81111e-09,  2.77500e-10,  4.65321e-10,
00:02:47,    167163,   752.0225,  2.62641e-09,  1.94158e-09,  6.24694e-10,  1.93192e-09,  2.18750e-10,  4.79143e-10,
00:02:47,    167667,   753.8737,  2.69970e-09,  2.81913e-09,  6.52167e-10,  1.78450e-09,  1.65000e-10,  4.34607e-10,
00:02:48,    168171,   755.9893,  2.48716e-09,  2.32551e-09,  6.89194e-10,  1.76811e-09,  1.90000e-10,  4.49196e-10,
00:02:48,    168675,   758.1049,  2.35277e-09,  2.88495e-09,  6.78444e-10,  1.83978e-09,  2.41250e-10,  4.96804e-10,
00:02:49,    169179,   759.9561,  2.58243e-09,  2.05128e-09,  6.68889e-10,  1.82340e-09,  2.01250e-10,  4.17714e-10,
00:02:49,    169683,   761.8072,  2.62152e-09,  2.56684e-09,  6.85611e-10,  1.96059e-09,  2.26250e-10,  4.35375e-10,
00:02:50,    170187,   764.0551,  2.62886e-09,  2.44617e-09,  5.93639e-10,  1.85924e-09,  1.96250e-10,  4.25393e-10,
00:02:50,    170691,   765.9062,  2.48227e-09,  3.01658e-09,  6.68889e-10,  1.93192e-09,  2.01250e-10,  4.73000e-10,
00:02:51,    171195,   768.1541,  2.71193e-09,  2.85204e-09,  6.65306e-10,  1.76607e-09,  1.87500e-10,  5.03714e-10,
00:02:51,    171699,   770.0053,  2.46516e-09,  2.52296e-09,  6.11556e-10,  1.90326e-09,  1.73750e-10,  4.31536e-10,
00:02:52,    172203,   772.1209,  2.65084e-09,  2.87398e-09,  6.48583e-10,  1.96571e-09,  1.76250e-10,  4.28464e-10,
00:02:52,    172707,   773.9720,  2.41630e-09,  3.01658e-09,  6.58139e-10,  1.93397e-09,  1.85000e-10,  4.47661e-10,
00:02:53,    173211,   776.0877,  2.63375e-09,  3.08240e-09,  6.16333e-10,  1.93500e-09,  2.05000e-10,  4.69929e-10,
00:02:53,    173715,   777.9388,  2.41141e-09,  2.46811e-09,  6.43806e-10,  1.93090e-09,  1.67500e-10,  4.98339e-10,
00:02:54,    174219,   780.1867,  2.71682e-09,  2.42423e-09,  6.97556e-10,  2.00667e-09,  2.30000e-10,  4.37679e-10,
00:02:54,    174723,   782.1701,  2.31614e-09,  1.91964e-09,  6.66500e-10,  1.89200e-09,  1.90000e-10,  4.20018e-10,
00:02:55,    175227,   784.1535,  2.57023e-09,  2.35842e-09,  6.25889e-10,  1.98311e-09,  1.80000e-10,  5.00643e-10,
00:02:55,    175731,   786.0046,  2.75591e-09,  2.33648e-09,  5.79306e-10,  1.98107e-09,  1.83750e-10,  4.72232e-10,
00:02:56,    176235,   788.3847,  2.79989e-09,  2.49005e-09,  6.13944e-10,  1.92681e-09,  2.40000e-10,  4.31536e-10,
00:02:56,    176739,   790.2359,  2.37720e-09,  2.53393e-09,  6.30667e-10,  1.93705e-09,  2.16250e-10,  4.26929e-10,
00:02:57,    177243,   792.0870,  2.54823e-09,  2.44617e-09,  6.33056e-10,  1.93500e-09,  1.96250e-10,  4.55339e-10,
00:02:57,    177747,   794.2027,  2.58243e-09,  2.74235e-09,  6.46194e-10,  1.98721e-09,  2.57500e-10,  4.34607e-10,
00:02:58,    178251,   796.1861,  2.70459e-09,  2.46811e-09,  7.33389e-10,  1.90530e-09,  1.98750e-10,  4.93732e-10,
00:02:58,    178755,   798.3017,  2.65330e-09,  2.18291e-09,  6.33056e-10,  1.92681e-09,  1.73750e-10,  3.97750e-10,
00:02:59,    179241,   800.1528,  2.70948e-09,  2.25969e-09,  6.97556e-10,  1.94114e-09,  1.73750e-10,  4.33839e-10,
00:02:59,    179745,   802.4007,  2.54823e-09,  2.38036e-09,  5.97222e-10,  1.93602e-09,  1.91250e-10,  4.93732e-10,
00:03:00,    180249,   804.3841,  2.61909e-09,  2.63265e-09,  6.65306e-10,  1.93295e-09,  2.30000e-10,  4.66089e-10,
00:03:00,    180753,   806.6319,  2.86341e-09,  3.08240e-09,  6.64111e-10,  1.97288e-09,  2.27500e-10,  4.59179e-10,
00:03:01,    181257,   808.4831,  2.84875e-09,  2.27066e-09,  6.67694e-10,  1.99745e-09,  1.66250e-10,  4.53036e-10,
00:03:01,    181761,   810.5987,  2.61664e-09,  2.45714e-09,  6.99944e-10,  2.06195e-09,  1.43750e-10,  4.96804e-10,
00:03:02,    182265,   812.4499,  2.46027e-09,  2.81913e-09,  7.62056e-10,  1.98516e-09,  2.18750e-10,  5.50554e-10,
00:03:02,    182769,   814.4333,  2.45050e-09,  2.54490e-09,  6.49778e-10,  1.89916e-09,  1.96250e-10,  4.82214e-10,
00:03:03,    183273,   816.6811,  2.67527e-09,  2.30357e-09,  6.05583e-10,  1.87459e-09,  2.41250e-10,  4.27696e-10,
00:03:03,    183777,   818.6645,  2.33811e-09,  3.30179e-09,  6.93972e-10,  1.89200e-09,  1.81250e-10,  4.82214e-10,
00:03:04,    184281,   820.5156,  2.63375e-09,  2.19388e-09,  6.84417e-10,  1.93397e-09,  2.07500e-10,  4.16946e-10,
00:03:04,    184785,   822.4990,  2.83652e-09,  2.55587e-09,  6.54556e-10,  2.01997e-09,  1.61250e-10,  4.89125e-10,
00:03:05,    185289,   824.6146,  2.69970e-09,  2.42423e-09,  6.42611e-10,  1.81214e-09,  2.21250e-10,  4.63786e-10,
00:03:05,    185775,   826.5980,  2.84141e-09,  2.64362e-09,  6.30667e-10,  1.83057e-09,  1.70000e-10,  4.57643e-10,
00:03:06,    186261,   828.5814,  2.55311e-09,  2.30357e-09,  6.99944e-10,  1.93705e-09,  1.63750e-10,  4.20786e-10,
00:03:06,    186765,   830.6970,  3.01243e-09,  2.33648e-09,  7.26222e-10,  1.82545e-09,  2.05000e-10,  4.06964e-10,
00:03:07,    187269,   832.6804,  2.68750e-09,  2.44617e-09,  6.07972e-10,  1.90429e-09,  2.51250e-10,  4.88357e-10,
00:03:07,    187773,   834.5316,  2.72902e-09,  2.47908e-09,  5.63778e-10,  1.88073e-09,  2.66250e-10,  4.40750e-10,
00:03:08,    188277,   836.7794,  2.77789e-09,  2.64362e-09,  6.91583e-10,  1.75686e-09,  1.53750e-10,  5.27518e-10,
00:03:08,    188781,   839.0273,  2.70459e-09,  2.29260e-09,  6.79639e-10,  1.81316e-09,  1.38750e-10,  4.27696e-10,
00:03:09,    189267,   840.6140,  2.75834e-09,  2.69847e-09,  6.29472e-10,  1.91248e-09,  2.26250e-10,  4.60714e-10,
00:03:09,    189771,   842.4652,  2.62641e-09,  2.41327e-09,  6.45000e-10,  1.82340e-09,  2.43750e-10,  4.79911e-10,
00:03:10,    190275,   844.5808,  2.59220e-09,  2.61071e-09,  6.74861e-10,  1.65140e-09,  1.98750e-10,  4.98339e-10,
00:03:10,    190761,   846.4320,  2.69482e-09,  2.41327e-09,  6.18722e-10,  1.82135e-09,  1.91250e-10,  4.86054e-10,
00:03:11,    191265,   848.4154,  2.64352e-09,  2.36939e-09,  7.14278e-10,  1.79473e-09,  1.88750e-10,  4.70696e-10,
00:03:11,    191769,   850.6632,  2.57755e-09,  2.62168e-09,  6.61722e-10,  1.60226e-09,  1.90000e-10,  4.97571e-10,
00:03:12,    192273,   852.5144,  2.48959e-09,  2.39133e-09,  6.72472e-10,  1.66471e-09,  2.23750e-10,  4.91429e-10,
00:03:12,    192777,   854.3656,  2.80477e-09,  2.96173e-09,  7.08306e-10,  1.76914e-09,  1.28750e-10,  4.55339e-10,
00:03:13,    193281,   856.7456,  2.80966e-09,  2.33648e-09,  6.46194e-10,  1.77324e-09,  1.80000e-10,  4.23857e-10,
00:03:13,    193785,   858.7290,  2.69970e-09,  2.45714e-09,  6.70083e-10,  1.84490e-09,  1.63750e-10,  4.71464e-10,
00:03:14,    194289,   860.5802,  2.80477e-09,  2.73138e-09,  6.98750e-10,  1.60840e-09,  2.57500e-10,  4.32304e-10,
00:03:14,    194793,   862.5636,  2.47982e-09,  2.32551e-09,  6.17528e-10,  1.71078e-09,  2.86250e-10,  4.92964e-10,
00:03:15,    195297,   864.8114,  2.54334e-09,  2.68750e-09,  7.35778e-10,  1.81419e-09,  1.95000e-10,  4.67625e-10,
00:03:15,    195801,   866.9270,  2.53114e-09,  2.98367e-09,  6.80833e-10,  1.89405e-09,  2.12500e-10,  4.76071e-10,
00:03:16,    196305,   868.7782,  2.63130e-09,  2.49005e-09,  7.44139e-10,  1.85821e-09,  1.28750e-10,  4.54571e-10,
00:03:16,    196809,   870.8938,  2.64595e-09,  2.53393e-09,  6.28278e-10,  1.72410e-09,  1.95000e-10,  4.46893e-10,
00:03:17,    197313,   873.1417,  2.55557e-09,  2.31454e-09,  6.45000e-10,  1.81829e-09,  2.27500e-10,  4.55339e-10,
00:03:17,    197817,   874.9928,  2.59466e-09,  3.03852e-09,  6.85611e-10,  1.71181e-09,  2.07500e-10,  4.99875e-10,
00:03:18,    198321,   877.2407,  2.67773e-09,  2.93980e-09,  6.55750e-10,  1.78245e-09,  2.03750e-10,  4.46125e-10,
00:03:18,    198825,   878.9596,  2.71436e-09,  2.38036e-09,  6.95167e-10,  1.86129e-09,  2.08750e-10,  4.90661e-10,
00:03:19,    199329,   880.9430,  2.43095e-09,  2.57781e-09,  6.91583e-10,  1.76914e-09,  2.25000e-10,  4.53036e-10,
00:03:19,    199833,   883.0586,  2.68505e-09,  3.00561e-09,  6.47389e-10,  1.81829e-09,  2.27500e-10,  4.40750e-10,
00:03:20,    200337,   885.1742,  2.56534e-09,  2.39133e-09,  6.92778e-10,  1.78143e-09,  1.70000e-10,  4.43821e-10,
00:03:20,    200841,   887.0254,  2.55311e-09,  2.47908e-09,  6.46194e-10,  1.77221e-09,  1.72500e-10,  4.91429e-10,
00:03:21,    201345,   889.0088,  2.47739e-09,  2.99464e-09,  6.79639e-10,  1.80702e-09,  1.72500e-10,  4.79143e-10,
00:03:21,    201849,   891.1244,  2.93670e-09,  2.67653e-09,  6.88000e-10,  1.77835e-09,  1.83750e-10,  4.50732e-10,
00:03:22,    202353,   893.1078,  2.60686e-09,  2.21582e-09,  6.59333e-10,  1.75583e-09,  1.77500e-10,  4.51500e-10,
00:03:22,    202857,   895.0912,  2.73636e-09,  2.63265e-09,  7.02333e-10,  1.70771e-09,  1.62500e-10,  4.82982e-10,
00:03:23,    203361,   897.3391,  2.58977e-09,  2.31454e-09,  6.17528e-10,  1.78245e-09,  2.22500e-10,  3.98518e-10,
00:03:23,    203847,   899.1902,  2.56045e-09,  2.59974e-09,  6.90389e-10,  1.84900e-09,  1.81250e-10,  4.06196e-10,
00:03:24,    204351,   901.1736,  2.49693e-09,  2.51199e-09,  6.62917e-10,  1.79576e-09,  2.06250e-10,  4.38446e-10,
00:03:24,    204837,   903.1570,  2.63375e-09,  3.40051e-09,  7.13083e-10,  1.68826e-09,  1.71250e-10,  5.44411e-10,
00:03:25,    205341,   905.0082,  2.58977e-09,  2.89592e-09,  7.89528e-10,  1.76710e-09,  2.06250e-10,  5.02179e-10,
00:03:25,    205845,   906.9916,  2.62152e-09,  2.46811e-09,  7.60861e-10,  1.79678e-09,  1.67500e-10,  5.12161e-10,
00:03:26,    206349,   909.1072,  2.52625e-09,  2.45714e-09,  6.58139e-10,  1.74969e-09,  2.18750e-10,  4.76839e-10,
00:03:26,    206853,   911.0906,  2.41141e-09,  2.68750e-09,  6.46194e-10,  1.77733e-09,  2.33750e-10,  4.36911e-10,
00:03:27,    207357,   913.3384,  2.54091e-09,  2.98367e-09,  6.42611e-10,  1.78757e-09,  1.83750e-10,  4.95268e-10,
00:03:27,    207861,   915.1896,  2.49693e-09,  2.69847e-09,  8.14611e-10,  1.67700e-09,  1.82500e-10,  4.99875e-10,
00:03:28,    208347,   917.0407,  2.59955e-09,  2.35842e-09,  6.56944e-10,  1.92886e-09,  1.98750e-10,  4.77607e-10,
00:03:28,    208851,   919.0241,  2.65818e-09,  2.21582e-09,  6.74861e-10,  1.76402e-09,  2.13750e-10,  4.78375e-10,
00:03:29,    209355,   920.8753,  2.41630e-09,  2.42423e-09,  7.13083e-10,  1.84490e-09,  1.90000e-10,  4.48429e-10,
00:03:29,    209859,   922.9909,  2.62886e-09,  2.49005e-09,  6.60528e-10,  1.82033e-09,  2.31250e-10,  4.42286e-10,
00:03:30,    210363,   925.1065,  2.72659e-09,  2.79719e-09,  7.28611e-10,  1.76402e-09,  1.98750e-10,  4.55339e-10,
00:03:30,    210867,   927.2221,  2.74368e-09,  2.08418e-09,  7.84750e-10,  1.74969e-09,  2.13750e-10,  4.93732e-10,
00:03:31,    211371,   929.2055,  2.36989e-09,  2.74235e-09,  7.62056e-10,  1.87767e-09,  1.76250e-10,  4.67625e-10,
00:03:31,    211875,   931.3212,  2.62886e-09,  2.57781e-09,  6.99944e-10,  1.81214e-09,  1.25000e-10,  5.25982e-10,
00:03:32,    212379,   933.3046,  2.82432e-09,  3.20306e-09,  6.35444e-10,  1.81316e-09,  1.73750e-10,  4.56875e-10,
00:03:32,    212883,   935.5524,  2.77057e-09,  2.59974e-09,  7.77583e-10,  1.85719e-09,  2.30000e-10,  4.77607e-10,
00:03:33,    213387,   937.5358,  2.59955e-09,  2.72041e-09,  7.56083e-10,  1.74457e-09,  1.71250e-10,  4.68393e-10,
00:03:33,    213891,   939.5192,  2.56045e-09,  2.87398e-09,  7.51306e-10,  1.86333e-09,  1.85000e-10,  4.55339e-10,
00:03:34,    214395,   941.3704,  2.61909e-09,  2.43520e-09,  6.53361e-10,  1.81111e-09,  1.97500e-10,  3.98518e-10,
00:03:34,    214899,   943.2215,  2.72659e-09,  2.66556e-09,  6.22306e-10,  1.93910e-09,  1.88750e-10,  4.85286e-10,
00:03:35,    215403,   945.2049,  2.89761e-09,  2.58878e-09,  6.65306e-10,  1.79576e-09,  2.27500e-10,  4.59946e-10,
00:03:35,    215907,   947.3205,  2.91716e-09,  3.10434e-09,  7.16667e-10,  1.76402e-09,  2.05000e-10,  4.16179e-10,
00:03:36,    216411,   949.3039,  2.57511e-09,  2.95077e-09,  7.70417e-10,  1.71078e-09,  2.13750e-10,  4.82982e-10,
00:03:36,    216915,   951.5518,  2.64107e-09,  2.88495e-09,  7.10694e-10,  1.81930e-09,  1.45000e-10,  4.86821e-10,
00:03:37,    217419,   953.4029,  2.50914e-09,  2.70944e-09,  8.21778e-10,  1.79781e-09,  2.47500e-10,  5.05250e-10,
00:03:37,    217923,   955.2541,  2.88539e-09,  2.31454e-09,  6.74861e-10,  1.89610e-09,  2.07500e-10,  5.06018e-10,
00:03:38,    218427,   957.3697,  2.61420e-09,  3.23597e-09,  8.34917e-10,  1.85821e-09,  2.17500e-10,  4.86054e-10,
00:03:38,    218931,   959.6176,  2.76811e-09,  3.65281e-09,  6.95167e-10,  1.83773e-09,  1.92500e-10,  4.68393e-10,
00:03:39,    219435,   961.7332,  2.63130e-09,  2.85204e-09,  7.99083e-10,  1.80395e-09,  1.87500e-10,  4.73000e-10,
00:03:39,    219939,   963.4521,  2.49693e-09,  2.42423e-09,  6.91583e-10,  1.70157e-09,  2.21250e-10,  4.64554e-10,
00:03:40,    220443,   965.1710,  2.59220e-09,  2.08418e-09,  6.56944e-10,  1.76197e-09,  2.02500e-10,  4.33071e-10,
00:03:40,    220947,   966.8900,  2.47739e-09,  2.64362e-09,  6.88000e-10,  1.79986e-09,  1.53750e-10,  4.79911e-10,
00:03:41,    221451,   969.5345,  2.59955e-09,  2.54490e-09,  7.23833e-10,  1.80702e-09,  2.03750e-10,  4.66089e-10,
00:03:41,    221955,   971.7824,  2.71682e-09,  2.92883e-09,  7.05917e-10,  1.81930e-09,  1.77500e-10,  4.36143e-10,
00:03:42,    222459,   973.3691,  2.44807e-09,  3.01658e-09,  7.66833e-10,  1.85719e-09,  1.62500e-10,  4.68393e-10,
00:03:42,    222963,   975.4847,  2.60198e-09,  2.45714e-09,  7.22639e-10,  1.89302e-09,  2.21250e-10,  4.86821e-10,
00:03:43,    223467,   977.4681,  2.68261e-09,  2.61071e-09,  7.03528e-10,  1.90019e-09,  1.92500e-10,  4.96036e-10,
00:03:43,    223971,   979.5837,  2.76323e-09,  3.11531e-09,  6.91583e-10,  1.87152e-09,  2.01250e-10,  5.01411e-10,
00:03:44,    224475,   981.5671,  2.59220e-09,  2.39133e-09,  7.10694e-10,  1.78245e-09,  1.73750e-10,  4.89125e-10,
00:03:44,    224979,   983.8150,  2.64841e-09,  2.57781e-09,  7.52500e-10,  1.76607e-09,  1.31250e-10,  4.57643e-10,
00:03:45,    225483,   985.6661,  2.39186e-09,  2.77526e-09,  7.33389e-10,  1.73433e-09,  1.98750e-10,  4.79143e-10,
00:03:45,    225987,   987.7818,  2.46761e-09,  2.46811e-09,  6.52167e-10,  1.77630e-09,  2.40000e-10,  4.39214e-10,
00:03:46,    226491,   989.6329,  2.74368e-09,  1.83189e-09,  7.66833e-10,  1.85310e-09,  1.87500e-10,  5.14464e-10,
00:03:46,    226995,   991.7485,  2.58732e-09,  3.20306e-09,  7.08306e-10,  1.90735e-09,  2.43750e-10,  4.94500e-10,
00:03:47,    227499,   993.5997,  2.48227e-09,  2.31454e-09,  7.89528e-10,  1.83262e-09,  1.75000e-10,  4.69929e-10,
00:03:48,    228003,   995.5831,  2.66795e-09,  2.63265e-09,  7.59667e-10,  1.82545e-09,  1.93750e-10,  4.73000e-10,
00:03:48,    228507,   997.5665,  2.55068e-09,  2.72041e-09,  7.35778e-10,  1.87254e-09,  2.36250e-10,  4.90661e-10,
00:03:49,    229011,   999.8143,  2.89027e-09,  2.52296e-09,  7.39361e-10,  1.92783e-09,  2.58750e-10,  5.43643e-10,
00:03:49,    229515,  1001.7977,  2.59709e-09,  2.21582e-09,  7.57278e-10,  1.84592e-09,  2.16250e-10,  4.92964e-10,
00:03:50,    230019,  1003.6489,  2.66795e-09,  2.39133e-09,  7.76389e-10,  1.83262e-09,  1.32500e-10,  4.53804e-10,
00:03:50,    230505,  1005.8967,  2.64107e-09,  2.17194e-09,  8.08639e-10,  1.90326e-09,  1.62500e-10,  4.93732e-10,
