0000000606,scans,0000000118,DataLength
"header",0000000026,"lines"
"Date",6/8/2016,"Time",10:25:08 PM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",7
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Temperature","none",0.40,0.40,0.01,10.000,10.000,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",2.00,2.00,0.01,11.000,10.000,0.440000,1.000000,
"Scan 3","RGA","SEM","mass",18.00,18.00,0.01,11.000,10.000,0.900000,1.000000,
"Scan 4","RGA","SEM","mass",28.00,28.00,0.01,11.000,10.000,1.050000,1.000000,
"Scan 5","RGA","SEM","mass",43.00,43.00,0.01,11.000,10.000,1.000000,1.000000,
"Scan 6","RGA","SEM","mass",44.00,44.00,0.01,11.000,10.000,1.400000,1.000000,
"Scan 7","RGA","SEM","mass",60.00,60.00,0.01,11.000,10.000,0.577000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.3,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",1000.000,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1100,"V"
"resolution",0,"%"
"Data",7
"Time","ms","Temperature","Hydrogen","Water","Carbon monoxide","Acetic acid","Carbon dioxide","Acetic acid",
00:03:52,    232097,   840.6140,  6.22034e-09,  1.84661e-09,  4.83954e-09,  1.95650e-10,  1.39596e-09,  1.69541e-10,
00:03:52,    232554,   842.3330,  5.99800e-09,  1.84661e-09,  4.83954e-09,  2.93475e-10,  1.53571e-09,  3.39081e-10,
00:03:53,    233011,   844.5808,  5.99800e-09,  1.95411e-09,  4.93271e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:03:53,    233468,   846.1675,  6.44023e-09,  1.73791e-09,  4.56107e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:53,    233925,   848.0187,  6.44023e-09,  1.84661e-09,  4.93271e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:03:54,    234382,   849.7376,  5.99800e-09,  1.95411e-09,  5.11905e-09,  1.95650e-10,  1.46584e-09, -1.69541e-10,
00:03:54,    234839,   851.5888,  5.77568e-09,  1.95411e-09,  4.83954e-09,  1.95650e-10,  1.53571e-09,  0.00000e+00,
00:03:55,    235296,   853.1755,  5.99800e-09,  1.95530e-09,  5.02588e-09,  2.93475e-10,  1.60559e-09,  3.39081e-10,
00:03:55,    235753,   855.4234,  6.22034e-09,  1.84661e-09,  5.02588e-09,  2.93475e-10,  1.53571e-09,  3.39081e-10,
00:03:56,    236211,   857.1423,  5.77568e-09,  1.95530e-09,  5.02588e-09,  1.95650e-10,  1.60559e-09,  0.00000e+00,
00:03:56,    236668,   858.9934,  5.55334e-09,  1.95530e-09,  5.21221e-09,  2.93475e-10,  1.39596e-09,  0.00000e+00,
00:03:57,    237125,   860.7124,  6.44266e-09,  2.06280e-09,  5.30538e-09,  3.91300e-10,  1.67546e-09,  3.39081e-10,
00:03:57,    237582,   862.5636,  6.88489e-09,  2.06280e-09,  5.02588e-09,  1.95650e-10,  1.46584e-09,  3.39081e-10,
00:03:58,    238039,   864.4148,  6.66255e-09,  2.06280e-09,  5.02588e-09,  2.93475e-10,  1.46584e-09,  0.00000e+00,
00:03:58,    238496,   866.2659,  6.22034e-09,  1.95530e-09,  4.83954e-09,  9.78250e-11,  1.60559e-09,  1.69541e-10,
00:03:58,    238953,   868.2493,  6.44266e-09,  2.17150e-09,  4.65321e-09,  9.78250e-11,  1.60559e-09,  0.00000e+00,
00:03:59,    239411,   869.9682,  6.22034e-09,  1.73791e-09,  5.02588e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:03:59,    239868,   871.6872,  6.44266e-09,  2.28019e-09,  4.65424e-09,  1.95650e-10,  1.67546e-09,  0.00000e+00,
00:04:00,    240325,   873.5384,  5.99800e-09,  1.95530e-09,  4.74740e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:04:00,    240782,   875.3895,  6.44266e-09,  1.95411e-09,  5.02588e-09,  2.93475e-10,  1.53571e-09,  0.00000e+00,
00:04:01,    241239,   877.2407,  5.77568e-09,  1.95530e-09,  4.93271e-09,  1.95650e-10,  1.53571e-09,  0.00000e+00,
00:04:01,    241696,   878.9596,  5.55334e-09,  2.17150e-09,  5.11905e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:04:02,    242153,   880.9430,  6.44266e-09,  2.06280e-09,  4.93271e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:02,    242611,   882.6620,  6.44266e-09,  2.06280e-09,  5.21221e-09,  3.91300e-10,  1.74534e-09,  0.00000e+00,
00:04:03,    243068,   884.6454,  6.22034e-09,  2.06280e-09,  4.93271e-09,  2.93475e-10,  1.67546e-09,  3.39081e-10,
00:04:03,    243526,   886.2320,  5.55334e-09,  1.95411e-09,  4.83954e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:03,    243983,   888.3477,  5.99800e-09,  2.06280e-09,  4.74740e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:04:04,    244440,   890.1988,  5.55334e-09,  2.06280e-09,  4.83954e-09,  3.91300e-10,  1.74534e-09,  1.69541e-10,
00:04:04,    244898,   892.0500,  5.77568e-09,  1.95411e-09,  5.02588e-09,  9.78250e-11,  1.53571e-09,  3.39081e-10,
00:04:05,    245355,   893.9012,  5.99800e-09,  2.17150e-09,  4.93271e-09,  1.95650e-10,  1.60559e-09,  3.39081e-10,
00:04:05,    245813,   895.7524,  6.44023e-09,  2.06280e-09,  4.74638e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:04:06,    246270,   897.6035,  5.10868e-09,  2.06280e-09,  4.83954e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:04:06,    246727,   899.3224,  7.10720e-09,  1.62922e-09,  5.11905e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:07,    247184,   901.1736,  5.55334e-09,  1.84661e-09,  5.02588e-09,  1.95650e-10,  1.67546e-09,  0.00000e+00,
00:04:07,    247641,   903.0248,  6.22034e-09,  1.95530e-09,  5.30538e-09,  1.95650e-10,  1.60559e-09,  0.00000e+00,
00:04:08,    248098,   904.8760,  5.99800e-09,  2.06280e-09,  4.83954e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:04:08,    248555,   906.4627,  5.77568e-09,  2.06280e-09,  4.93271e-09,  3.91300e-10,  1.67546e-09,  3.39081e-10,
00:04:09,    249013,   908.0494,  5.99800e-09,  2.06280e-09,  4.93271e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:04:09,    249470,   910.0328,  6.44023e-09,  2.06280e-09,  4.93271e-09,  1.95650e-10,  1.60559e-09,  3.39081e-10,
00:04:09,    249927,   912.1484,  5.55334e-09,  2.17150e-09,  4.83954e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:04:10,    250384,   913.8673,  5.55334e-09,  2.17150e-09,  5.21221e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:10,    250841,   915.9829,  5.99800e-09,  2.06280e-09,  4.74638e-09,  9.78250e-11,  1.67546e-09,  1.69541e-10,
00:04:11,    251298,   917.5697,  5.77568e-09,  2.28019e-09,  4.93271e-09,  1.95650e-10,  1.53571e-09,  3.39081e-10,
00:04:11,    251756,   919.2886,  6.66255e-09,  2.06280e-09,  4.93271e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:04:12,    252213,   921.2720,  5.99800e-09,  2.06280e-09,  5.02588e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:12,    252670,   922.9909,  5.77568e-09,  1.95411e-09,  4.93271e-09,  1.95650e-10,  1.67546e-09,  3.39081e-10,
00:04:13,    253128,   924.9743,  6.66255e-09,  1.95411e-09,  5.11905e-09,  2.93475e-10,  1.60559e-09,  3.39081e-10,
00:04:13,    253585,   926.6932,  5.77568e-09,  2.28019e-09,  4.93271e-09,  1.95650e-10,  1.81521e-09,  3.39081e-10,
00:04:14,    254042,   928.2800,  5.99800e-09,  2.17150e-09,  4.83954e-09,  1.95650e-10,  1.46584e-09,  3.39081e-10,
00:04:14,    254499,   930.5278,  5.55334e-09,  2.06280e-09,  4.74638e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:04:14,    254956,   932.1145,  6.22034e-09,  2.28019e-09,  5.02588e-09,  9.78250e-11,  1.60559e-09,  3.39081e-10,
00:04:15,    255413,   934.2301,  5.55334e-09,  2.17150e-09,  5.39854e-09,  3.91300e-10,  1.53571e-09,  0.00000e+00,
00:04:15,    255870,   935.9490,  5.77568e-09,  2.17150e-09,  5.02588e-09,  2.93475e-10,  1.67546e-09,  3.39081e-10,
00:04:16,    256328,   937.8002,  5.99800e-09,  2.17150e-09,  5.11905e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:04:16,    256785,   939.6514,  6.22034e-09,  2.28019e-09,  4.93271e-09,  2.93475e-10,  1.60559e-09,  0.00000e+00,
00:04:17,    257242,   941.5026,  5.77568e-09,  2.17150e-09,  4.93271e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:04:17,    257699,   943.3537,  5.55334e-09,  1.84661e-09,  4.93271e-09,  1.95650e-10,  1.74534e-09,  3.39081e-10,
00:04:18,    258156,   945.0727,  5.55334e-09,  2.17150e-09,  4.93271e-09,  3.91300e-10,  1.67546e-09,  3.39081e-10,
00:04:18,    258613,   946.9238,  5.99800e-09,  1.84661e-09,  4.83954e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:04:19,    259070,   949.0394,  5.99800e-09,  1.95411e-09,  4.74638e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:19,    259527,   950.6262,  5.99800e-09,  2.06280e-09,  4.83954e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:19,    259984,   952.3451,  5.99800e-09,  2.17150e-09,  5.11905e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:04:20,    260441,   954.1963,  5.77568e-09,  2.17150e-09,  4.74740e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:20,    260898,   956.0474,  6.44023e-09,  1.84661e-09,  5.02588e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:21,    261355,   957.8986,  6.22034e-09,  2.17150e-09,  5.02588e-09,  2.93475e-10,  1.60559e-09,  0.00000e+00,
00:04:21,    261812,   960.0142,  5.99800e-09,  2.28019e-09,  4.74638e-09,  2.93475e-10,  1.67546e-09,  3.39081e-10,
00:04:22,    262269,   961.4687,  5.99800e-09,  2.06280e-09,  5.21221e-09,  3.91300e-10,  1.60559e-09,  1.69541e-10,
00:04:22,    262726,   963.4521,  6.44023e-09,  2.17150e-09,  4.93271e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:04:23,    263183,   964.9066,  6.88489e-09,  2.17150e-09,  5.02588e-09,  3.91300e-10,  1.67546e-09,  3.39081e-10,
00:04:23,    263640,   966.7578,  5.99800e-09,  2.17150e-09,  5.21221e-09,  2.93475e-10,  1.67546e-09,  0.00000e+00,
00:04:24,    264098,   969.0056,  5.55334e-09,  2.06280e-09,  5.11905e-09,  1.95650e-10,  1.67546e-09,  3.39081e-10,
00:04:24,    264555,   970.8568,  5.77568e-09,  1.95411e-09,  4.93271e-09,  3.91300e-10,  1.46584e-09,  1.69541e-10,
00:04:25,    265012,   972.5757,  5.55334e-09,  2.49758e-09,  5.21221e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:04:25,    265469,   974.4269,  6.66255e-09,  2.17150e-09,  5.02588e-09,  1.95650e-10,  1.81521e-09,  1.69541e-10,
00:04:25,    265926,   976.1458,  6.44266e-09,  2.28019e-09,  4.93271e-09,  3.91300e-10,  1.60559e-09,  1.69541e-10,
00:04:26,    266383,   977.8648,  5.99800e-09,  2.38889e-09,  5.21221e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:26,    266841,   979.5837,  5.55334e-09,  1.95411e-09,  5.21221e-09,  3.91300e-10,  1.60559e-09,  1.69541e-10,
00:04:27,    267298,   981.6993,  6.22034e-09,  2.06280e-09,  5.11905e-09,  2.93475e-10,  1.88509e-09,  1.69541e-10,
00:04:27,    267755,   983.5505,  5.55334e-09,  2.06280e-09,  4.93271e-09,  3.91300e-10,  1.67546e-09,  1.69541e-10,
00:04:28,    268212,   985.1372,  5.99800e-09,  2.06280e-09,  4.74638e-09,  2.93475e-10,  1.67546e-09,  3.39081e-10,
00:04:28,    268669,   986.9884,  5.99800e-09,  2.49758e-09,  5.02588e-09,  2.93475e-10,  1.67546e-09,  3.39081e-10,
00:04:29,    269126,   989.1040,  5.77568e-09,  2.06280e-09,  4.74638e-09,  3.91300e-10,  1.74534e-09,  3.39081e-10,
00:04:29,    269583,   990.8230,  6.44023e-09,  2.17150e-09,  5.30538e-09,  2.93475e-10,  1.74534e-09,  1.69541e-10,
00:04:30,    270040,   992.4096,  6.66255e-09,  2.38889e-09,  5.21221e-09,  9.78250e-11,  1.67546e-09,  3.39081e-10,
00:04:30,    270498,   994.2608,  6.44023e-09,  2.06280e-09,  5.39854e-09,  3.91300e-10,  1.67546e-09,  1.69541e-10,
00:04:30,    270955,   996.3764,  5.77568e-09,  2.06280e-09,  5.02588e-09,  2.93475e-10,  1.74534e-09,  3.39081e-10,
00:04:31,    271412,   998.0954,  6.22034e-09,  2.28019e-09,  5.30538e-09,  3.91300e-10,  1.67546e-09,  1.69541e-10,
00:04:31,    271869,   999.9466,  5.77568e-09,  2.28019e-09,  5.02588e-09,  3.91300e-10,  1.74534e-09,  1.69541e-10,
00:04:32,    272326,  1001.7977,  5.77568e-09,  2.28019e-09,  5.30538e-09,  1.95650e-10,  1.74534e-09,  1.69541e-10,
00:04:32,    272783,  1003.5166,  6.88489e-09,  2.28019e-09,  5.30538e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:04:33,    273240,  1005.6323,  5.77568e-09,  2.17150e-09,  5.21221e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:04:33,    273697,  1007.2190,  5.99800e-09,  2.28019e-09,  5.11905e-09,  1.95650e-10,  1.81521e-09, -1.69541e-10,
00:04:34,    274154,  1009.0702,  5.77568e-09,  2.17150e-09,  5.02588e-09,  3.91300e-10,  1.67546e-09,  1.69541e-10,
00:04:34,    274611,  1010.9213,  5.99800e-09,  2.38889e-09,  5.39854e-09,  3.91300e-10,  1.88509e-09,  1.69541e-10,
00:04:35,    275068,  1012.6403,  5.99800e-09,  1.95411e-09,  4.83954e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:04:35,    275525,  1014.6236,  5.99800e-09,  2.17150e-09,  5.11905e-09,  2.93475e-10,  1.74534e-09,  0.00000e+00,
00:04:35,    275982,  1016.2104,  6.44023e-09,  2.28019e-09,  4.93271e-09,  3.91300e-10,  1.67546e-09,  1.69541e-10,
00:04:36,    276439,  1018.3260,  5.55334e-09,  2.60628e-09,  5.21221e-09,  2.93475e-10,  1.81521e-09,  1.69541e-10,
00:04:36,    276896,  1020.0450,  5.77568e-09,  1.95411e-09,  4.93271e-09,  3.91300e-10,  1.60559e-09,  3.39081e-10,
00:04:37,    277353,  1022.0283,  5.99800e-09,  2.06280e-09,  4.93271e-09,  3.91300e-10,  1.60559e-09,  0.00000e+00,
00:04:37,    277811,  1023.8795,  6.22034e-09,  2.49758e-09,  4.83954e-09,  2.93475e-10,  1.53571e-09, -1.69541e-10,
