Mon, Oct 09, 2017	11:16 AM
 Notes: GUA_ 4e-09_30s_100917
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=1.994	 MS2=17.798	 MS3=26.922	 MS4=27.907	 MS5=28.936	 MS6=30.937	 MS7=78.871	 MS8=125.586
162.035	561.800	2175.702	783.417	511.774	6960.289	879.208	211.691	123.109	224.835
162.995	564.700	2157.846	791.479	513.812	6954.520	879.170	210.926	121.618	226.923
163.953	567.700	2150.751	784.895	509.367	6966.059	866.739	212.213	124.089	225.943
164.913	570.300	2148.739	780.233	509.711	6941.974	866.892	212.544	123.809	226.987
165.875	573.300	2154.012	787.786	506.132	6934.549	880.533	212.213	123.453	224.962
166.832	576.300	2156.661	788.957	505.877	6974.312	875.387	212.442	123.631	226.299
167.807	579.300	2129.596	780.806	508.272	6939.631	875.221	214.454	123.045	222.453
168.766	581.900	2147.198	784.767	509.265	6971.064	881.857	214.442	123.300	223.523
169.723	584.900	2142.447	783.048	511.163	6967.816	886.328	215.957	122.217	223.905
170.684	587.800	2137.136	784.118	509.380	6948.737	866.459	212.875	121.708	222.415
171.644	590.800	2147.147	785.964	508.819	6966.403	876.788	213.856	122.192	224.771
172.607	593.400	2146.918	787.913	504.909	6952.775	880.380	214.887	123.325	225.803
173.566	596.400	2141.568	787.633	512.271	6971.867	875.247	211.589	122.879	226.134
174.524	599.400	2155.324	791.288	512.373	6984.208	882.800	213.079	122.930	224.567
175.485	602.000	2150.356	794.727	510.029	7026.290	876.686	215.142	123.733	226.287
176.446	605.000	2142.867	786.627	509.150	7007.414	875.323	215.079	123.045	226.592
177.406	608.000	2150.853	786.894	508.475	7008.216	881.144	214.633	123.987	224.440
178.365	610.900	2160.648	796.829	511.761	6998.231	876.177	215.155	123.287	224.746
179.324	613.600	2160.342	789.874	510.972	6981.190	885.882	213.856	123.414	225.319
180.283	616.500	2160.915	793.555	510.946	6982.986	885.079	214.276	122.777	224.822
181.244	619.500	2173.995	795.657	509.915	7011.133	880.545	215.728	123.414	223.650
182.204	622.500	2167.551	787.747	510.373	7017.259	894.020	216.365	124.115	223.523
183.162	625.100	2161.654	792.651	508.959	7018.941	877.743	213.678	124.077	224.873
184.144	628.100	2175.728	792.447	511.647	7032.721	871.999	216.021	123.300	225.255
185.103	631.100	2168.914	792.384	509.647	7025.067	872.738	213.843	123.376	228.694
